"data";"valor"
"04/09/2001";"0,069220"
"05/09/2001";"0,069253"
"06/09/2001";"0,069253"
"10/09/2001";"0,069286"
"11/09/2001";"0,069220"
"12/09/2001";"0,069220"
"13/09/2001";"0,069253"
"14/09/2001";"0,069253"
"17/09/2001";"0,069253"
"18/09/2001";"0,069253"
"19/09/2001";"0,069253"
"20/09/2001";"0,069253"
"21/09/2001";"0,069253"
"24/09/2001";"0,069286"
"25/09/2001";"0,069286"
"26/09/2001";"0,069320"
"27/09/2001";"0,069353"
"28/09/2001";"0,069386"
"01/10/2001";"0,069386"
"02/10/2001";"0,069420"
"03/10/2001";"0,069420"
"04/10/2001";"0,069386"
"05/10/2001";"0,069353"
"08/10/2001";"0,069286"
"09/10/2001";"0,069253"
"10/10/2001";"0,069220"
"11/10/2001";"0,069220"
"15/10/2001";"0,069220"
"16/10/2001";"0,069220"
"17/10/2001";"0,069220"
"18/10/2001";"0,069220"
"19/10/2001";"0,069220"
"22/10/2001";"0,069220"
"23/10/2001";"0,069220"
"24/10/2001";"0,069220"
"25/10/2001";"0,069220"
"26/10/2001";"0,069220"
"29/10/2001";"0,069220"
"30/10/2001";"0,069220"
"31/10/2001";"0,069220"
"01/11/2001";"0,069220"
"05/11/2001";"0,069220"
"06/11/2001";"0,069186"
"07/11/2001";"0,069220"
"08/11/2001";"0,069186"
"09/11/2001";"0,069186"
"12/11/2001";"0,069220"
"13/11/2001";"0,069220"
"14/11/2001";"0,069220"
"16/11/2001";"0,069220"
"19/11/2001";"0,069220"
"20/11/2001";"0,069220"
"21/11/2001";"0,069220"
"22/11/2001";"0,069220"
"23/11/2001";"0,069220"
"26/11/2001";"0,069220"
"27/11/2001";"0,069220"
"28/11/2001";"0,069220"
"29/11/2001";"0,069220"
"30/11/2001";"0,069220"
"03/12/2001";"0,069220"
"04/12/2001";"0,069220"
"05/12/2001";"0,069220"
"06/12/2001";"0,069220"
"07/12/2001";"0,069220"
"10/12/2001";"0,069220"
"11/12/2001";"0,069220"
"12/12/2001";"0,069220"
"13/12/2001";"0,069220"
"14/12/2001";"0,069220"
"17/12/2001";"0,069220"
"18/12/2001";"0,069220"
"19/12/2001";"0,069220"
"20/12/2001";"0,069220"
"21/12/2001";"0,069220"
"24/12/2001";"0,069220"
"26/12/2001";"0,069220"
"27/12/2001";"0,069220"
"28/12/2001";"0,069220"
"31/12/2001";"0,069220"
"02/01/2002";"0,069220"
"03/01/2002";"0,069220"
"04/01/2002";"0,069220"
"07/01/2002";"0,069220"
"08/01/2002";"0,069220"
"09/01/2002";"0,069220"
"10/01/2002";"0,069220"
"11/01/2002";"0,069220"
"14/01/2002";"0,069220"
"15/01/2002";"0,069220"
"16/01/2002";"0,069220"
"17/01/2002";"0,069220"
"18/01/2002";"0,069220"
"21/01/2002";"0,069220"
"22/01/2002";"0,069220"
"23/01/2002";"0,069220"
"24/01/2002";"0,069220"
"25/01/2002";"0,069220"
"28/01/2002";"0,069220"
"29/01/2002";"0,069220"
"30/01/2002";"0,069220"
"31/01/2002";"0,069220"
"01/02/2002";"0,069220"
"04/02/2002";"0,069220"
"05/02/2002";"0,069220"
"06/02/2002";"0,069220"
"07/02/2002";"0,069220"
"08/02/2002";"0,069220"
"13/02/2002";"0,069220"
"14/02/2002";"0,069220"
"15/02/2002";"0,069220"
"18/02/2002";"0,069220"
"19/02/2002";"0,069220"
"20/02/2002";"0,069220"
"21/02/2002";"0,068385"
"22/02/2002";"0,068385"
"25/02/2002";"0,068385"
"26/02/2002";"0,068385"
"27/02/2002";"0,068385"
"28/02/2002";"0,068352"
"01/03/2002";"0,068385"
"04/03/2002";"0,068385"
"05/03/2002";"0,068385"
"06/03/2002";"0,068385"
"07/03/2002";"0,068385"
"08/03/2002";"0,068385"
"11/03/2002";"0,068385"
"12/03/2002";"0,068385"
"13/03/2002";"0,068385"
"14/03/2002";"0,068385"
"15/03/2002";"0,068385"
"18/03/2002";"0,068385"
"19/03/2002";"0,068385"
"20/03/2002";"0,068352"
"21/03/2002";"0,067548"
"22/03/2002";"0,067515"
"25/03/2002";"0,067548"
"26/03/2002";"0,067548"
"27/03/2002";"0,067515"
"28/03/2002";"0,067448"
"01/04/2002";"0,067280"
"02/04/2002";"0,067046"
"03/04/2002";"0,067046"
"04/04/2002";"0,067046"
"05/04/2002";"0,067046"
"08/04/2002";"0,067046"
"09/04/2002";"0,067046"
"10/04/2002";"0,067046"
"11/04/2002";"0,067046"
"12/04/2002";"0,067046"
"15/04/2002";"0,067046"
"16/04/2002";"0,067046"
"17/04/2002";"0,067046"
"18/04/2002";"0,067046"
"19/04/2002";"0,067012"
"22/04/2002";"0,066979"
"23/04/2002";"0,066878"
"24/04/2002";"0,066844"
"25/04/2002";"0,066945"
"26/04/2002";"0,066912"
"29/04/2002";"0,066643"
"30/04/2002";"0,066072"
"02/05/2002";"0,066945"
"03/05/2002";"0,066844"
"06/05/2002";"0,066811"
"07/05/2002";"0,066643"
"08/05/2002";"0,066609"
"09/05/2002";"0,066844"
"10/05/2002";"0,066945"
"13/05/2002";"0,067046"
"14/05/2002";"0,067079"
"15/05/2002";"0,067113"
"16/05/2002";"0,067113"
"17/05/2002";"0,067079"
"20/05/2002";"0,067079"
"21/05/2002";"0,067046"
"22/05/2002";"0,066945"
"23/05/2002";"0,067079"
"24/05/2002";"0,067113"
"27/05/2002";"0,067079"
"28/05/2002";"0,067079"
"29/05/2002";"0,066811"
"31/05/2002";"0,066240"
"03/06/2002";"0,063373"
"04/06/2002";"0,058572"
"05/06/2002";"0,061881"
"06/06/2002";"0,065702"
"07/06/2002";"0,066475"
"10/06/2002";"0,066744"
"11/06/2002";"0,066844"
"12/06/2002";"0,066677"
"13/06/2002";"0,066777"
"14/06/2002";"0,066979"
"17/06/2002";"0,067046"
"18/06/2002";"0,067046"
"19/06/2002";"0,067046"
"20/06/2002";"0,067079"
"21/06/2002";"0,067079"
"24/06/2002";"0,067079"
"25/06/2002";"0,067079"
"26/06/2002";"0,067079"
"27/06/2002";"0,067079"
"28/06/2002";"0,067079"
"01/07/2002";"0,067079"
"02/07/2002";"0,067046"
"03/07/2002";"0,067046"
"04/07/2002";"0,067012"
"05/07/2002";"0,067012"
"08/07/2002";"0,067079"
"09/07/2002";"0,067079"
"10/07/2002";"0,067046"
"11/07/2002";"0,067046"
"12/07/2002";"0,067012"
"15/07/2002";"0,067012"
"16/07/2002";"0,067012"
"17/07/2002";"0,067012"
"18/07/2002";"0,065332"
"19/07/2002";"0,065332"
"22/07/2002";"0,065332"
"23/07/2002";"0,065332"
"24/07/2002";"0,065264"
"25/07/2002";"0,065264"
"26/07/2002";"0,065264"
"29/07/2002";"0,065231"
"30/07/2002";"0,065163"
"31/07/2002";"0,065264"
"01/08/2002";"0,065129"
"02/08/2002";"0,065163"
"05/08/2002";"0,065264"
"06/08/2002";"0,065264"
"07/08/2002";"0,065231"
"08/08/2002";"0,065129"
"09/08/2002";"0,065129"
"12/08/2002";"0,065129"
"13/08/2002";"0,065096"
"14/08/2002";"0,065264"
"15/08/2002";"0,065264"
"16/08/2002";"0,065096"
"19/08/2002";"0,065096"
"20/08/2002";"0,065264"
"21/08/2002";"0,065264"
"22/08/2002";"0,065096"
"23/08/2002";"0,065062"
"26/08/2002";"0,065062"
"27/08/2002";"0,065062"
"28/08/2002";"0,065264"
"29/08/2002";"0,065129"
"30/08/2002";"0,065096"
"02/09/2002";"0,065264"
"03/09/2002";"0,065264"
"04/09/2002";"0,065264"
"05/09/2002";"0,065298"
"06/09/2002";"0,065332"
"09/09/2002";"0,065365"
"10/09/2002";"0,065365"
"11/09/2002";"0,065365"
"12/09/2002";"0,065365"
"13/09/2002";"0,065365"
"16/09/2002";"0,065365"
"17/09/2002";"0,065365"
"18/09/2002";"0,065365"
"19/09/2002";"0,065365"
"20/09/2002";"0,065365"
"23/09/2002";"0,065365"
"24/09/2002";"0,065365"
"25/09/2002";"0,065365"
"26/09/2002";"0,065365"
"27/09/2002";"0,065365"
"30/09/2002";"0,065365"
"01/10/2002";"0,065365"
"02/10/2002";"0,065365"
"03/10/2002";"0,065365"
"04/10/2002";"0,065365"
"07/10/2002";"0,065365"
"08/10/2002";"0,065365"
"09/10/2002";"0,065365"
"10/10/2002";"0,065365"
"11/10/2002";"0,065365"
"14/10/2002";"0,065365"
"15/10/2002";"0,075343"
"16/10/2002";"0,075343"
"17/10/2002";"0,075343"
"18/10/2002";"0,075343"
"21/10/2002";"0,075343"
"22/10/2002";"0,075343"
"23/10/2002";"0,075343"
"24/10/2002";"0,075343"
"25/10/2002";"0,075343"
"28/10/2002";"0,075343"
"29/10/2002";"0,075343"
"30/10/2002";"0,075343"
"31/10/2002";"0,075343"
"01/11/2002";"0,075343"
"04/11/2002";"0,075343"
"05/11/2002";"0,075343"
"06/11/2002";"0,075343"
"07/11/2002";"0,075343"
"08/11/2002";"0,075343"
"11/11/2002";"0,075343"
"12/11/2002";"0,075343"
"13/11/2002";"0,075343"
"14/11/2002";"0,075343"
"18/11/2002";"0,075343"
"19/11/2002";"0,075343"
"20/11/2002";"0,075343"
"21/11/2002";"0,078615"
"22/11/2002";"0,078615"
"25/11/2002";"0,078615"
"26/11/2002";"0,078615"
"27/11/2002";"0,078615"
"28/11/2002";"0,078615"
"29/11/2002";"0,078615"
"02/12/2002";"0,078615"
"03/12/2002";"0,078615"
"04/12/2002";"0,078615"
"05/12/2002";"0,078615"
"06/12/2002";"0,078615"
"09/12/2002";"0,078615"
"10/12/2002";"0,078615"
"11/12/2002";"0,078615"
"12/12/2002";"0,078615"
"13/12/2002";"0,078615"
"16/12/2002";"0,078615"
"17/12/2002";"0,078615"
"18/12/2002";"0,078615"
"19/12/2002";"0,088270"
"20/12/2002";"0,088270"
"23/12/2002";"0,088270"
"24/12/2002";"0,088270"
"26/12/2002";"0,088270"
"27/12/2002";"0,088270"
"30/12/2002";"0,088270"
"31/12/2002";"0,088270"
"02/01/2003";"0,088270"
"03/01/2003";"0,088270"
"06/01/2003";"0,088270"
"07/01/2003";"0,088270"
"08/01/2003";"0,088270"
"09/01/2003";"0,088270"
"10/01/2003";"0,088270"
"13/01/2003";"0,088270"
"14/01/2003";"0,088270"
"15/01/2003";"0,088270"
"16/01/2003";"0,088270"
"17/01/2003";"0,088270"
"20/01/2003";"0,088270"
"21/01/2003";"0,088270"
"22/01/2003";"0,088270"
"23/01/2003";"0,089857"
"24/01/2003";"0,089857"
"27/01/2003";"0,089857"
"28/01/2003";"0,089857"
"29/01/2003";"0,089857"
"30/01/2003";"0,089826"
"31/01/2003";"0,089794"
"03/02/2003";"0,089794"
"04/02/2003";"0,089857"
"05/02/2003";"0,089826"
"06/02/2003";"0,089794"
"07/02/2003";"0,089762"
"10/02/2003";"0,089730"
"11/02/2003";"0,089699"
"12/02/2003";"0,089667"
"13/02/2003";"0,089604"
"14/02/2003";"0,089635"
"17/02/2003";"0,089604"
"18/02/2003";"0,089509"
"19/02/2003";"0,089540"
"20/02/2003";"0,092572"
"21/02/2003";"0,092666"
"24/02/2003";"0,092761"
"25/02/2003";"0,092729"
"26/02/2003";"0,092666"
"27/02/2003";"0,092603"
"28/02/2003";"0,092635"
"05/03/2003";"0,092666"
"06/03/2003";"0,092635"
"07/03/2003";"0,092666"
"10/03/2003";"0,092666"
"11/03/2003";"0,092698"
"12/03/2003";"0,092698"
"13/03/2003";"0,092729"
"14/03/2003";"0,092729"
"17/03/2003";"0,092761"
"18/03/2003";"0,092761"
"19/03/2003";"0,092823"
"20/03/2003";"0,092823"
"21/03/2003";"0,092855"
"24/03/2003";"0,092792"
"25/03/2003";"0,092792"
"26/03/2003";"0,092823"
"27/03/2003";"0,092792"
"28/03/2003";"0,092761"
"31/03/2003";"0,092761"
"01/04/2003";"0,092761"
"02/04/2003";"0,092729"
"03/04/2003";"0,092729"
"04/04/2003";"0,092761"
"07/04/2003";"0,092761"
"08/04/2003";"0,092761"
"09/04/2003";"0,092761"
"10/04/2003";"0,092761"
"11/04/2003";"0,092761"
"14/04/2003";"0,092761"
"15/04/2003";"0,092761"
"16/04/2003";"0,092761"
"17/04/2003";"0,092761"
"22/04/2003";"0,092761"
"23/04/2003";"0,092761"
"24/04/2003";"0,092761"
"25/04/2003";"0,092761"
"28/04/2003";"0,092761"
"29/04/2003";"0,092761"
"30/04/2003";"0,092761"
"02/05/2003";"0,092761"
"05/05/2003";"0,092761"
"06/05/2003";"0,092761"
"07/05/2003";"0,092761"
"08/05/2003";"0,092761"
"09/05/2003";"0,092761"
"12/05/2003";"0,092761"
"13/05/2003";"0,092761"
"14/05/2003";"0,092761"
"15/05/2003";"0,092761"
"16/05/2003";"0,092761"
"19/05/2003";"0,092761"
"20/05/2003";"0,092761"
"21/05/2003";"0,092729"
"22/05/2003";"0,092729"
"23/05/2003";"0,092698"
"26/05/2003";"0,092666"
"27/05/2003";"0,092635"
"28/05/2003";"0,092635"
"29/05/2003";"0,092603"
"30/05/2003";"0,092603"
"02/06/2003";"0,092572"
"03/06/2003";"0,092572"
"04/06/2003";"0,092572"
"05/06/2003";"0,092572"
"06/06/2003";"0,092603"
"09/06/2003";"0,092603"
"10/06/2003";"0,092603"
"11/06/2003";"0,092603"
"12/06/2003";"0,092572"
"13/06/2003";"0,092572"
"16/06/2003";"0,092572"
"17/06/2003";"0,092572"
"18/06/2003";"0,092540"
"20/06/2003";"0,090996"
"23/06/2003";"0,090996"
"24/06/2003";"0,090996"
"25/06/2003";"0,090996"
"26/06/2003";"0,090996"
"27/06/2003";"0,090996"
"30/06/2003";"0,090996"
"01/07/2003";"0,090996"
"02/07/2003";"0,090996"
"03/07/2003";"0,090996"
"04/07/2003";"0,090996"
"07/07/2003";"0,090996"
"08/07/2003";"0,090964"
"09/07/2003";"0,090964"
"10/07/2003";"0,090964"
"11/07/2003";"0,090964"
"14/07/2003";"0,090933"
"15/07/2003";"0,090933"
"16/07/2003";"0,090933"
"17/07/2003";"0,090901"
"18/07/2003";"0,090901"
"21/07/2003";"0,090838"
"22/07/2003";"0,090806"
"23/07/2003";"0,090585"
"24/07/2003";"0,086326"
"25/07/2003";"0,086326"
"28/07/2003";"0,086358"
"29/07/2003";"0,086358"
"30/07/2003";"0,086358"
"31/07/2003";"0,086358"
"01/08/2003";"0,086454"
"04/08/2003";"0,086486"
"05/08/2003";"0,086518"
"06/08/2003";"0,086518"
"07/08/2003";"0,086549"
"08/08/2003";"0,086549"
"11/08/2003";"0,086549"
"12/08/2003";"0,086518"
"13/08/2003";"0,086518"
"14/08/2003";"0,086486"
"15/08/2003";"0,086454"
"18/08/2003";"0,086454"
"19/08/2003";"0,086486"
"20/08/2003";"0,086070"
"21/08/2003";"0,078386"
"22/08/2003";"0,078419"
"25/08/2003";"0,078419"
"26/08/2003";"0,078419"
"27/08/2003";"0,078419"
"28/08/2003";"0,078386"
"29/08/2003";"0,078386"
"01/09/2003";"0,078386"
"02/09/2003";"0,078386"
"03/09/2003";"0,078419"
"04/09/2003";"0,078419"
"05/09/2003";"0,078419"
"08/09/2003";"0,078419"
"09/09/2003";"0,078419"
"10/09/2003";"0,078419"
"11/09/2003";"0,078419"
"12/09/2003";"0,078419"
"15/09/2003";"0,078419"
"16/09/2003";"0,078419"
"17/09/2003";"0,078386"
