"data";"valor"
"01/06/2017";"0,038370"
"02/06/2017";"0,038370"
"05/06/2017";"0,038370"
"06/06/2017";"0,038370"
"07/06/2017";"0,038370"
"08/06/2017";"0,038370"
"09/06/2017";"0,038370"
"12/06/2017";"0,038370"
"13/06/2017";"0,038370"
"14/06/2017";"0,038370"
"16/06/2017";"0,038370"
"19/06/2017";"0,038370"
"20/06/2017";"0,038370"
"21/06/2017";"0,038370"
"22/06/2017";"0,038370"
"23/06/2017";"0,038370"
"26/06/2017";"0,038370"
"27/06/2017";"0,038370"
"28/06/2017";"0,038370"
"29/06/2017";"0,038370"
"30/06/2017";"0,038370"
"03/07/2017";"0,038370"
"04/07/2017";"0,038370"
"05/07/2017";"0,038370"
"06/07/2017";"0,038370"
"07/07/2017";"0,038370"
"10/07/2017";"0,038370"
"11/07/2017";"0,038370"
"12/07/2017";"0,038370"
"13/07/2017";"0,038370"
"14/07/2017";"0,038370"
"17/07/2017";"0,038370"
"18/07/2017";"0,038370"
"19/07/2017";"0,038370"
"20/07/2017";"0,038370"
"21/07/2017";"0,038370"
"24/07/2017";"0,038370"
"25/07/2017";"0,038370"
"26/07/2017";"0,038370"
"27/07/2017";"0,034749"
"28/07/2017";"0,034749"
"31/07/2017";"0,034749"
"01/08/2017";"0,034749"
"02/08/2017";"0,034749"
"03/08/2017";"0,034749"
"04/08/2017";"0,034749"
"07/08/2017";"0,034749"
"08/08/2017";"0,034749"
"09/08/2017";"0,034749"
"10/08/2017";"0,034749"
"11/08/2017";"0,034749"
"14/08/2017";"0,034749"
"15/08/2017";"0,034749"
"16/08/2017";"0,034749"
"17/08/2017";"0,034749"
"18/08/2017";"0,034749"
"21/08/2017";"0,034749"
"22/08/2017";"0,034749"
"23/08/2017";"0,034749"
"24/08/2017";"0,034749"
"25/08/2017";"0,034749"
"28/08/2017";"0,034749"
"29/08/2017";"0,034749"
"30/08/2017";"0,034749"
"31/08/2017";"0,034749"
"01/09/2017";"0,034749"
"04/09/2017";"0,034749"
"05/09/2017";"0,034749"
"06/09/2017";"0,034749"
"08/09/2017";"0,031096"
"11/09/2017";"0,031096"
"12/09/2017";"0,031096"
"13/09/2017";"0,031096"
"14/09/2017";"0,031096"
"15/09/2017";"0,031096"
"18/09/2017";"0,031096"
"19/09/2017";"0,031096"
"20/09/2017";"0,031096"
"21/09/2017";"0,031096"
"22/09/2017";"0,031096"
"25/09/2017";"0,031096"
"26/09/2017";"0,031096"
"27/09/2017";"0,031096"
"28/09/2017";"0,031096"
"29/09/2017";"0,031096"
"02/10/2017";"0,031096"
"03/10/2017";"0,031096"
"04/10/2017";"0,031096"
"05/10/2017";"0,031096"
"06/10/2017";"0,031096"
"09/10/2017";"0,031096"
"10/10/2017";"0,031096"
"11/10/2017";"0,031096"
"13/10/2017";"0,031096"
"16/10/2017";"0,031096"
"17/10/2017";"0,031096"
"18/10/2017";"0,031096"
"19/10/2017";"0,031096"
"20/10/2017";"0,031096"
"23/10/2017";"0,031096"
"24/10/2017";"0,031096"
"25/10/2017";"0,031096"
"26/10/2017";"0,028333"
"27/10/2017";"0,028333"
"30/10/2017";"0,028333"
"31/10/2017";"0,028333"
"01/11/2017";"0,028333"
"03/11/2017";"0,028333"
"06/11/2017";"0,028333"
"07/11/2017";"0,028333"
"08/11/2017";"0,028333"
"09/11/2017";"0,028333"
"10/11/2017";"0,028333"
"13/11/2017";"0,028333"
"14/11/2017";"0,028333"
"16/11/2017";"0,028333"
"17/11/2017";"0,028333"
"20/11/2017";"0,028333"
"21/11/2017";"0,028333"
"22/11/2017";"0,028333"
"23/11/2017";"0,028333"
"24/11/2017";"0,028333"
"27/11/2017";"0,028333"
"28/11/2017";"0,028333"
"29/11/2017";"0,028333"
"30/11/2017";"0,028333"
"01/12/2017";"0,028333"
"04/12/2017";"0,028333"
"05/12/2017";"0,028333"
"06/12/2017";"0,028333"
"07/12/2017";"0,026481"
"08/12/2017";"0,026481"
"11/12/2017";"0,026481"
"12/12/2017";"0,026481"
"13/12/2017";"0,026481"
"14/12/2017";"0,026481"
"15/12/2017";"0,026481"
"18/12/2017";"0,026481"
"19/12/2017";"0,026481"
"20/12/2017";"0,026481"
"21/12/2017";"0,026481"
"22/12/2017";"0,026481"
"26/12/2017";"0,026481"
"27/12/2017";"0,026481"
"28/12/2017";"0,026481"
"29/12/2017";"0,026481"
"02/01/2018";"0,026481"
"03/01/2018";"0,026481"
"04/01/2018";"0,026481"
"05/01/2018";"0,026481"
"08/01/2018";"0,026481"
"09/01/2018";"0,026481"
"10/01/2018";"0,026481"
"11/01/2018";"0,026481"
"12/01/2018";"0,026481"
"15/01/2018";"0,026481"
"16/01/2018";"0,026481"
"17/01/2018";"0,026481"
"18/01/2018";"0,026481"
"19/01/2018";"0,026481"
"22/01/2018";"0,026481"
"23/01/2018";"0,026481"
"24/01/2018";"0,026481"
"25/01/2018";"0,026481"
"26/01/2018";"0,026481"
"29/01/2018";"0,026481"
"30/01/2018";"0,026481"
"31/01/2018";"0,026481"
"01/02/2018";"0,026481"
"02/02/2018";"0,026481"
"05/02/2018";"0,026481"
"06/02/2018";"0,026481"
"07/02/2018";"0,026481"
"08/02/2018";"0,025552"
"09/02/2018";"0,025552"
"14/02/2018";"0,025552"
"15/02/2018";"0,025552"
"16/02/2018";"0,025552"
"19/02/2018";"0,025552"
"20/02/2018";"0,025552"
"21/02/2018";"0,025552"
"22/02/2018";"0,025552"
"23/02/2018";"0,025552"
"26/02/2018";"0,025552"
"27/02/2018";"0,025552"
"28/02/2018";"0,025552"
"01/03/2018";"0,025552"
"02/03/2018";"0,025552"
"05/03/2018";"0,025552"
"06/03/2018";"0,025552"
"07/03/2018";"0,025552"
"08/03/2018";"0,025552"
"09/03/2018";"0,025552"
"12/03/2018";"0,025552"
"13/03/2018";"0,025552"
"14/03/2018";"0,025552"
"15/03/2018";"0,025552"
"16/03/2018";"0,025552"
"19/03/2018";"0,025552"
"20/03/2018";"0,025552"
"21/03/2018";"0,025552"
"22/03/2018";"0,024620"
"23/03/2018";"0,024620"
"26/03/2018";"0,024620"
"27/03/2018";"0,024620"
"28/03/2018";"0,024620"
"29/03/2018";"0,024620"
"02/04/2018";"0,024620"
"03/04/2018";"0,024620"
"04/04/2018";"0,024620"
"05/04/2018";"0,024620"
"06/04/2018";"0,024620"
"09/04/2018";"0,024620"
"10/04/2018";"0,024620"
"11/04/2018";"0,024620"
"12/04/2018";"0,024620"
"13/04/2018";"0,024620"
"16/04/2018";"0,024620"
"17/04/2018";"0,024620"
"18/04/2018";"0,024620"
"19/04/2018";"0,024620"
"20/04/2018";"0,024620"
"23/04/2018";"0,024620"
"24/04/2018";"0,024620"
"25/04/2018";"0,024620"
"26/04/2018";"0,024620"
"27/04/2018";"0,024620"
"30/04/2018";"0,024620"
"02/05/2018";"0,024620"
"03/05/2018";"0,024620"
"04/05/2018";"0,024620"
"07/05/2018";"0,024620"
"08/05/2018";"0,024620"
"09/05/2018";"0,024620"
"10/05/2018";"0,024620"
"11/05/2018";"0,024620"
"14/05/2018";"0,024620"
"15/05/2018";"0,024620"
"16/05/2018";"0,024620"
"17/05/2018";"0,024620"
"18/05/2018";"0,024620"
"21/05/2018";"0,024620"
"22/05/2018";"0,024620"
"23/05/2018";"0,024620"
"24/05/2018";"0,024620"
"25/05/2018";"0,024620"
"28/05/2018";"0,024620"
"29/05/2018";"0,024620"
"30/05/2018";"0,024620"
"01/06/2018";"0,024620"
"04/06/2018";"0,024620"
"05/06/2018";"0,024620"
"06/06/2018";"0,024620"
"07/06/2018";"0,024620"
"08/06/2018";"0,024620"
"11/06/2018";"0,024620"
"12/06/2018";"0,024620"
"13/06/2018";"0,024620"
"14/06/2018";"0,024620"
"15/06/2018";"0,024620"
"18/06/2018";"0,024620"
"19/06/2018";"0,024620"
"20/06/2018";"0,024620"
"21/06/2018";"0,024620"
"22/06/2018";"0,024620"
"25/06/2018";"0,024620"
"26/06/2018";"0,024620"
"27/06/2018";"0,024620"
"28/06/2018";"0,024620"
"29/06/2018";"0,024620"
"02/07/2018";"0,024620"
"03/07/2018";"0,024620"
"04/07/2018";"0,024620"
"05/07/2018";"0,024620"
"06/07/2018";"0,024620"
"09/07/2018";"0,024620"
"10/07/2018";"0,024620"
"11/07/2018";"0,024620"
"12/07/2018";"0,024620"
"13/07/2018";"0,024620"
"16/07/2018";"0,024620"
"17/07/2018";"0,024620"
"18/07/2018";"0,024620"
"19/07/2018";"0,024620"
"20/07/2018";"0,024620"
"23/07/2018";"0,024620"
"24/07/2018";"0,024620"
"25/07/2018";"0,024620"
"26/07/2018";"0,024620"
"27/07/2018";"0,024620"
"30/07/2018";"0,024620"
"31/07/2018";"0,024620"
"01/08/2018";"0,024620"
"02/08/2018";"0,024620"
"03/08/2018";"0,024620"
"06/08/2018";"0,024620"
"07/08/2018";"0,024620"
"08/08/2018";"0,024620"
"09/08/2018";"0,024620"
"10/08/2018";"0,024620"
"13/08/2018";"0,024620"
"14/08/2018";"0,024620"
"15/08/2018";"0,024620"
"16/08/2018";"0,024620"
"17/08/2018";"0,024620"
"20/08/2018";"0,024620"
"21/08/2018";"0,024620"
"22/08/2018";"0,024620"
"23/08/2018";"0,024620"
"24/08/2018";"0,024620"
"27/08/2018";"0,024620"
"28/08/2018";"0,024620"
"29/08/2018";"0,024620"
"30/08/2018";"0,024620"
"31/08/2018";"0,024620"
"03/09/2018";"0,024620"
"04/09/2018";"0,024620"
"05/09/2018";"0,024620"
"06/09/2018";"0,024620"
"10/09/2018";"0,024620"
"11/09/2018";"0,024620"
"12/09/2018";"0,024620"
"13/09/2018";"0,024620"
"14/09/2018";"0,024620"
